Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
795,0.0,1.3880,-0.0258,False,False,False,-0.4490,4.7585,-0.2187,-1.2598,-0.0954,1.4744,0.0294,0.0084,0.1372,0.0808,0.1418,0.0876,0.4042,0.1801,0.3879,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0169,0.0024,0.0730,0.0426,0.0759,0.0451,-0.7879,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
796,0.0,1.3876,-0.0024,False,False,False,-0.4486,4.7587,-0.2167,-1.2586,-0.0934,1.4757,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3737,0.1801,0.3870,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0447,-0.0731,-0.0584,0.0153,-0.0527,-0.0175,-2.4380,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
797,0.0,1.3877,-0.0256,False,False,False,-0.4499,4.7597,-0.2189,-1.2606,-0.0937,1.4737,-0.0580,0.1137,-0.1048,-0.1383,0.0144,-0.1159,0.4137,0.1810,0.3879,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0310,0.0588,-0.0557,-0.0727,0.0070,-0.0612,2.5132,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
798,0.0,1.3856,-0.0275,False,False,False,-0.4526,4.7622,-0.2184,-1.2607,-0.0942,1.4735,-0.1204,0.0620,0.1315,0.1229,-0.0489,0.0943,0.4930,0.1855,0.3879,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0642,0.0345,0.0677,0.0627,-0.0255,0.0480,2.4936,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
799,0.0,1.3836,-0.0004,False,False,False,-0.4543,4.7636,-0.2165,-1.2589,-0.0949,1.4748,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4957,0.1884,0.3865,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0164,0.0764,-0.0581,-0.0555,-0.0088,-0.0714,-1.6277,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
800,0.0,1.3833,-0.0276,False,False,False,-0.4539,4.7644,-0.2149,-1.2617,-0.0971,1.4725,0.0143,0.0034,0.1472,-0.1474,-0.1373,-0.1049,0.4157,0.1882,0.3856,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0077,0.0025,0.0769,-0.0781,-0.0724,-0.0559,-1.9416,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
801,0.0,1.3823,-0.0127,False,False,False,-0.4540,4.7638,-0.2129,-1.2631,-0.0995,1.4705,-0.0313,-0.0673,-0.0124,0.0726,-0.0478,-0.0483,0.4196,0.1889,0.3840,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0311,-0.0666,-0.0103,0.0705,-0.0498,-0.0498,0.9520,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
802,0.0,1.3820,-0.0069,False,False,False,-0.4545,4.7624,-0.2127,-1.2620,-0.1006,1.4691,0.0089,-0.0017,0.0416,-0.0255,-0.0138,-0.0515,0.3897,0.1891,0.3836,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0083,-0.0045,0.0413,-0.0241,-0.0147,-0.0524,-2.9237,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
803,0.0,1.3818,-0.0310,False,False,False,-0.4541,4.7605,-0.2137,-1.2639,-0.0988,1.4700,0.0159,-0.1388,-0.1183,-0.0961,0.1324,0.1215,0.3355,0.1889,0.3830,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0085,-0.0725,-0.0615,-0.0511,0.0694,0.0630,-1.2305,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
804,0.0,1.3835,-0.0150,False,False,False,-0.4538,4.7570,-0.2153,-1.2645,-0.0977,1.4712,0.0090,-0.0504,0.0117,0.0773,-0.0765,-0.0524,0.3649,0.1852,0.3829,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0092,-0.0630,0.0100,0.0759,-0.0746,-0.0507,1.0369,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
805,0.0,1.3864,-0.0196,False,False,False,-0.4533,4.7563,-0.2158,-1.2636,-0.0998,1.4698,0.0323,0.0500,-0.0670,-0.0567,-0.0681,-0.0443,0.3416,0.1817,0.3857,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0325,0.0481,-0.0668,-0.0552,-0.0696,-0.0453,-2.8015,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
806,0.0,1.3863,-0.0027,False,False,False,-0.4527,4.7573,-0.2170,-1.2647,-0.1011,1.4689,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3219,0.1810,0.3851,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0387,0.0708,0.0584,-0.0217,0.0513,-0.0484,-0.5972,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
807,0.0,1.3846,-0.0259,False,False,False,-0.4538,4.7596,-0.2153,-1.2653,-0.0996,1.4675,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3078,0.1831,0.3833,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0348,-0.0677,0.0510,0.0352,0.0666,-0.0200,-1.7483,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
808,0.0,1.3850,-0.0273,False,False,False,-0.4548,4.7575,-0.2139,-1.2643,-0.0977,1.4670,-0.0647,-0.1351,0.0948,0.0677,0.1247,-0.0362,0.2830,0.1816,0.3824,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0575,-0.0776,0.0683,0.0086,-0.0368,0.0382,2.7658,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
809,0.0,1.3848,-0.0140,False,False,False,-0.4546,4.7580,-0.2133,-1.2646,-0.0984,1.4665,0.0162,0.0629,0.0517,-0.0355,-0.0641,-0.0495,0.3430,0.1835,0.3840,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0162,0.0629,0.0517,-0.0355,-0.0641,-0.0495,-0.0724,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
810,0.0,1.3829,-0.0321,False,False,False,-0.4562,4.7584,-0.2102,-1.2641,-0.1015,1.4676,-0.1208,-0.0685,0.1432,0.0781,-0.1285,0.1336,0.4070,0.1877,0.3842,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0632,-0.0335,0.0763,0.0404,-0.0688,0.0694,0.9902,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
811,0.0,1.3821,-0.0149,False,False,False,-0.4573,4.7581,-0.2084,-1.2638,-0.1041,1.4700,0.0578,0.0705,-0.0309,-0.0767,-0.0767,0.0498,0.4589,0.1895,0.3842,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0561,0.0695,-0.0288,-0.0756,-0.0786,0.0517,2.9790,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
812,0.0,1.3816,-0.0045,False,False,False,-0.4561,4.7593,-0.2092,-1.2653,-0.1056,1.4716,0.0085,-0.0197,-0.0189,-0.0042,0.0003,0.0644,0.4426,0.1903,0.3838,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0096,-0.0177,-0.0195,-0.0056,-0.0011,0.0654,-1.6826,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
813,0.0,1.3819,-0.0315,False,False,False,-0.4542,4.7602,-0.2082,-1.2634,-0.1077,1.4720,0.1149,0.0842,0.0927,0.1306,-0.1388,-0.0496,0.4826,0.1897,0.3841,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0606,0.0437,0.0484,0.0687,-0.0730,-0.0249,1.8998,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
814,0.0,1.3797,-0.0122,False,False,False,-0.4526,4.7620,-0.2074,-1.2608,-0.1090,1.4719,0.0009,0.0354,-0.0511,0.0683,0.0719,0.0599,0.4621,0.1937,0.3836,1.0679,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0025,0.0396,-0.0497,0.0702,0.0699,0.0592,-2.0442,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
815,0.0,1.3795,-0.0130,False,False,False,-0.4531,4.7621,-0.2078,-1.2601,-0.1077,1.4724,-0.0589,-0.0620,0.0539,-0.0621,-0.0156,-0.0667,0.4644,0.1932,0.3827,1.0679,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0589,-0.0613,0.0529,-0.0608,-0.0142,-0.0655,1.2518,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
816,0.0,1.3796,-0.0314,False,False,False,-0.4550,4.7592,-0.2050,-1.2632,-0.1059,1.4692,-0.0476,-0.1118,0.1127,-0.1236,0.1413,-0.1268,0.4194,0.1933,0.3829,1.0680,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0262,-0.0602,0.0603,-0.0662,0.0741,-0.0680,-1.0043,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
817,0.0,1.3804,-0.0097,False,False,False,-0.4562,4.7573,-0.2034,-1.2649,-0.1043,1.4669,-0.0561,-0.0226,0.0056,0.0088,-0.0465,-0.0471,0.3973,0.1915,0.3826,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0568,-0.0250,0.0072,0.0071,-0.0445,-0.0489,-0.2655,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
818,0.0,1.3811,-0.0023,False,False,False,-0.4565,4.7574,-0.2035,-1.2641,-0.1056,1.4662,0.0754,0.0567,-0.0240,0.0600,-0.0352,0.0217,0.4342,0.1902,0.3825,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0743,0.0562,-0.0239,0.0601,-0.0360,0.0208,2.4898,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
819,0.0,1.3805,-0.0187,False,False,False,-0.4539,4.7566,-0.2042,-1.2634,-0.1052,1.4678,0.0763,-0.1345,-0.0180,-0.0286,0.0681,0.0736,0.5129,0.1920,0.3833,1.0682,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0416,-0.0692,-0.0099,-0.0139,0.0352,0.0391,2.2964,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
820,0.0,1.3824,-0.0185,False,False,False,-0.4533,4.7535,-0.2050,-1.2645,-0.1036,1.4694,-0.0441,-0.0548,-0.0495,-0.0710,0.0663,0.0608,0.4909,0.1903,0.3856,1.0683,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0430,-0.0633,-0.0498,-0.0714,0.0672,0.0619,-2.9694,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
821,0.0,1.3848,-0.0038,False,False,False,-0.4539,4.7522,-0.2052,-1.2663,-0.1028,1.4703,0.0255,-0.0042,0.0768,-0.0469,-0.0520,-0.0323,0.4552,0.1865,0.3870,1.0684,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0246,-0.0077,0.0758,-0.0483,-0.0507,-0.0312,-0.0924,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
822,0.0,1.3857,-0.0033,False,False,False,-0.4534,4.7521,-0.2037,-1.2672,-0.1038,1.4697,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4285,0.1847,0.3870,1.0685,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0303,-0.0391,0.0394,-0.0363,0.0405,-0.0138,-2.4964,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
823,0.0,1.3853,-0.0012,False,False,False,-0.4543,4.7510,-0.2026,-1.2683,-0.1026,1.4693,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3960,0.1845,0.3857,1.0686,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0199,0.0638,0.0054,-0.0335,-0.0436,-0.0140,0.4976,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
824,0.0,1.3842,-0.0148,False,False,False,-0.4549,4.7528,-0.2025,-1.2692,-0.1039,1.4689,-0.0367,0.1230,0.0090,-0.0624,-0.0843,-0.0261,0.4088,0.1861,0.3849,1.0687,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0580,-0.0467,0.0586,0.0248,0.0503,-0.0688,0.3745,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
825,0.0,1.3843,-0.0290,False,False,False,-0.4565,4.7515,-0.2008,-1.2685,-0.1024,1.4669,-0.1095,-0.0927,0.1112,0.0483,0.0972,-0.1302,0.4193,0.1863,0.3852,1.0687,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0423,-0.0126,0.0470,-0.0638,0.0491,-0.0702,-2.1920,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
826,0.0,1.3845,-0.0060,False,False,False,-0.4561,4.7514,-0.2006,-1.2685,-0.1023,1.4672,0.0450,-0.0168,0.0132,-0.0018,0.0098,0.0320,0.4391,0.1864,0.3858,1.0687,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0450,-0.0168,0.0132,-0.0018,0.0098,0.0320,2.8161,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
827,0.0,1.3852,-0.0317,False,False,False,-0.4567,4.7489,-0.1981,-1.2675,-0.1014,1.4695,-0.0990,-0.1410,0.1475,0.0671,0.0476,0.1101,0.4474,0.1856,0.3864,1.0688,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0512,-0.0746,0.0779,0.0353,0.0252,0.0585,-0.8147,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
828,0.0,1.3858,-0.0113,False,False,False,-0.4586,4.7466,-0.1962,-1.2671,-0.1000,1.4712,-0.0424,-0.0204,-0.0139,-0.0534,0.0744,0.0134,0.4720,0.1853,0.3872,1.0688,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0439,-0.0231,-0.0117,-0.0525,0.0750,0.0150,2.8389,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
829,0.0,1.3863,-0.0147,False,False,False,-0.4593,4.7456,-0.1972,-1.2676,-0.0991,1.4710,0.0053,-0.0622,-0.0748,0.0521,-0.0511,-0.0418,0.4955,0.1850,0.3879,1.0689,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0045,-0.0628,-0.0751,0.0511,-0.0497,-0.0415,-0.9896,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
830,0.0,1.3867,-0.0212,False,False,False,-0.4605,4.7450,-0.1973,-1.2667,-0.0991,1.4686,-0.0823,0.0540,0.0850,-0.0100,0.0613,-0.1087,0.4826,0.1844,0.3883,1.0688,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0432,0.0254,0.0433,-0.0043,0.0313,-0.0580,0.7976,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
831,0.0,1.3867,-0.0109,False,False,False,-0.4618,4.7454,-0.1964,-1.2673,-0.0986,1.4678,-0.0162,-0.0548,-0.0326,-0.0451,-0.0326,0.0810,0.4445,0.1842,0.3881,1.0688,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0173,-0.0517,-0.0313,-0.0452,-0.0317,0.0794,-1.3424,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
832,0.0,1.4148,-0.0318,False,False,False,-0.4778,4.6932,-0.2286,-1.3119,-0.1309,1.5480,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.2291,0.1349,0.4030,1.0669,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0283,0.0333,0.0200,-0.0324,-0.0589,-0.0756,0.8114,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
833,0.0,0.0426,-0.0137,False,False,False,2.9770,2.9623,0.8424,-2.2312,1.5952,1.4387,0.0944,-0.0480,0.0292,-0.0253,0.0472,-0.0020,0.0000,0.7958,-0.2604,0.0521,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0429,-0.0353,-0.0449,0.0557,0.0374,-0.0139,-0.3847,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
834,0.0,0.0411,-0.0160,False,False,False,2.9772,2.9616,0.8433,-2.2319,1.5950,1.4380,-0.0799,-0.0262,0.0688,-0.0519,-0.0611,-0.0662,0.0400,0.7960,-0.2595,0.0505,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0785,-0.0267,0.0691,-0.0521,-0.0607,-0.0662,-0.6842,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
835,0.0,0.0381,-0.0431,False,False,False,2.9736,2.9604,0.8465,-2.2343,1.5922,1.4349,-0.2163,-0.0712,0.1864,-0.1407,-0.1657,-0.1793,0.0800,0.7939,-0.2637,0.0469,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0391,0.0125,-0.0508,-0.0717,-0.0169,-0.0003,-0.7591,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
836,0.0,0.0295,0.0066,False,False,False,3.0148,2.9855,0.7939,-2.2765,1.5396,1.4365,0.0000,-0.0000,-0.0000,-0.0001,0.0007,0.0000,0.3033,0.7900,-0.2443,0.0318,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0248,0.0326,0.0127,-0.0655,0.0296,0.0198,-2.3204,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
837,0.0,0.0656,-0.0397,False,False,False,2.9900,3.0182,0.8065,-2.3421,1.5692,1.4563,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.1046,0.7710,-0.2531,0.0673,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0019,-0.0789,-0.0243,0.0419,0.0009,-0.0545,1.6600,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
838,0.0,0.0375,-4.9735,True,False,False,2.9881,3.0038,0.7822,-2.3218,1.5529,1.4018,-0.0000,0.0000,-0.0000,-0.0000,0.0003,-0.0000,0.6114,0.7711,-0.2596,0.0312,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0202,-0.0743,-0.0563,-0.0067,0.0069,-0.0217,2.3161,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
839,0.0,0.8463,-0.0021,False,False,False,5.2866,5.1566,0.6426,-1.4339,-2.4463,-4.7730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0198,0.3059,-0.6172,0.5953,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0639,-0.0485,0.0590,0.0036,0.0758,0.0023,2.7374,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
840,0.0,0.8471,-0.0123,False,False,False,5.2873,5.1561,0.6432,-1.4339,-2.4456,-4.7730,0.0645,-0.0467,0.0591,0.0033,0.0766,0.0019,0.0397,0.3043,-0.6181,0.5945,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0781,-0.0656,0.0127,-0.0190,0.0210,0.0666,0.1953,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
841,0.0,0.8471,-0.0211,False,False,False,5.2892,5.1551,0.6429,-1.4357,-2.4420,-4.7724,0.0399,-0.0095,-0.0958,-0.1215,0.1372,0.0339,0.1197,0.3043,-0.6181,0.5945,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0225,-0.0059,-0.0493,-0.0639,0.0737,0.0179,-2.9088,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
842,0.0,0.8467,-0.0201,False,False,False,5.2892,5.1551,0.6429,-1.4357,-2.4420,-4.7724,0.0399,-0.0095,-0.0958,-0.1215,0.1372,0.0339,0.1197,0.3036,-0.6201,0.5921,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0619,-0.0795,-0.0139,0.0380,0.0472,0.0329,-2.3021,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
843,0.0,0.8467,-0.0116,False,False,False,5.2904,5.1542,0.6414,-1.4370,-2.4396,-4.7716,0.0613,-0.0790,-0.0125,0.0397,0.0452,0.0324,0.1355,0.3042,-0.6199,0.5926,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0531,0.0744,-0.0497,0.0029,0.0699,-0.0320,1.1115,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
844,0.0,0.8468,-0.0126,False,False,False,5.2908,5.1547,0.6407,-1.4363,-2.4398,-4.7715,0.0385,0.0496,-0.0670,0.0722,-0.0224,0.0149,0.1758,0.3033,-0.6211,0.5913,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0385,0.0496,-0.0670,0.0722,-0.0224,0.0149,-1.8892,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
845,0.0,0.8468,-0.0134,False,False,False,5.2908,5.1547,0.6407,-1.4363,-2.4398,-4.7715,0.0385,0.0496,-0.0670,0.0722,-0.0224,0.0149,0.1758,0.3033,-0.6211,0.5913,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0437,-0.0532,0.0609,-0.0612,-0.0718,0.0735,0.2167,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
846,0.0,0.8470,-0.0306,False,False,False,5.2906,5.1563,0.6375,-1.4367,-2.4384,-4.7730,-0.0570,0.0396,-0.1286,-0.1187,0.1198,-0.1158,0.1930,0.3034,-0.6221,0.5912,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0293,0.0218,-0.0689,-0.0611,0.0626,-0.0607,-1.2280,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
847,0.0,0.8476,-0.0086,False,False,False,5.2900,5.1561,0.6358,-1.4385,-2.4363,-4.7748,0.0172,-0.0781,0.0127,-0.0083,0.0390,-0.0137,0.2099,0.3032,-0.6230,0.5913,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0163,-0.0775,0.0109,-0.0099,0.0407,-0.0154,-1.0988,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
848,0.0,0.8478,-0.0177,False,False,False,5.2903,5.1547,0.6360,-1.4387,-2.4356,-4.7750,0.0326,-0.1490,0.0241,-0.0157,0.0741,-0.0261,0.2149,0.3031,-0.6228,0.5915,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0364,0.0421,0.0258,0.0774,-0.0753,-0.0461,-2.9140,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
849,0.0,0.8479,-0.0140,False,False,False,5.2899,5.1550,0.6363,-1.4379,-2.4364,-4.7755,-0.0367,0.0450,0.0255,0.0776,-0.0760,-0.0459,0.1796,0.3035,-0.6215,0.5928,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0545,0.0644,0.0340,0.0031,0.0287,0.0295,-1.2271,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
850,0.0,0.8479,-0.0245,False,False,False,5.2901,5.1532,0.6379,-1.4392,-2.4353,-4.7741,0.0127,-0.1219,0.1031,-0.0879,0.0701,0.0882,0.1429,0.3035,-0.6215,0.5928,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0067,-0.0641,0.0542,-0.0463,0.0369,0.0464,-2.9294,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
851,0.0,0.8476,-0.0254,False,False,False,5.2901,5.1532,0.6379,-1.4392,-2.4353,-4.7741,0.0127,-0.1219,0.1031,-0.0879,0.0701,0.0882,0.1429,0.3045,-0.6198,0.5944,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0490,0.0407,-0.0579,0.0627,-0.0663,0.0421,-0.9575,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
852,0.0,0.8481,-0.0167,False,False,False,5.2910,5.1510,0.6386,-1.4401,-2.4348,-4.7724,0.0714,-0.0409,-0.0712,0.0412,-0.0503,0.0503,0.1711,0.3040,-0.6197,0.5946,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0715,-0.0437,-0.0698,0.0400,-0.0493,0.0515,1.3200,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
