Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
828,0.0,1.3624,-0.0403,False,False,False,-0.4599,4.7767,-0.2517,-1.2852,-0.1709,1.5033,-0.1935,0.1564,0.1278,-0.0794,0.1578,0.0759,0.4357,0.1853,0.3872,1.0688,0.8000,-0.2103,0.0100,0.8000,-0.2103,0.2300,False,-0.0072,-0.0505,-0.0476,0.0087,0.0625,0.0212,0.6430,grasp,0.8000,-0.2103,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
829,0.0,1.3629,-0.0022,False,False,False,-0.4599,4.7774,-0.2517,-1.2852,-0.1709,1.5033,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4415,0.1850,0.3879,1.0689,0.8000,-0.2103,0.0100,0.8000,-0.2103,0.2300,False,0.0574,0.0491,-0.0313,-0.0260,0.0017,-0.0154,2.3221,grasp,0.8000,-0.2103,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
830,0.0,1.3633,-0.0099,False,False,False,-0.4597,4.7777,-0.2522,-1.2860,-0.1713,1.5033,-0.0409,-0.0123,-0.0185,-0.0517,-0.0463,0.0165,0.4883,0.1844,0.3883,1.0688,0.8000,-0.2103,0.0100,0.8000,-0.2103,0.2300,False,-0.0403,-0.0118,-0.0189,-0.0520,-0.0463,0.0163,0.8568,grasp,0.8000,-0.2103,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
831,0.0,1.3632,-0.0166,False,False,False,-0.4597,4.7775,-0.2538,-1.2887,-0.1722,1.5025,0.0545,0.0024,-0.0811,-0.1112,-0.0021,-0.0731,0.5160,0.1842,0.3881,1.0688,0.8000,-0.2103,0.0100,0.8000,-0.2103,0.2300,False,0.0279,0.0010,-0.0431,-0.0595,-0.0020,-0.0382,1.4531,grasp,0.8000,-0.2103,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
832,0.0,1.4148,-0.0222,False,False,False,2.9964,3.7394,-0.7845,-1.3808,-4.6982,1.4113,0.0266,-0.1094,-0.1039,0.1033,0.0119,0.0866,0.0601,0.1349,0.4030,1.0669,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0140,-0.0575,-0.0543,0.0537,0.0067,0.0450,0.9712,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
833,0.0,0.0425,1.3694,False,False,False,3.0100,3.7644,-0.8376,-1.3365,-4.7094,1.4555,0.0000,0.0000,-0.0000,-0.0000,0.0003,0.0000,0.5237,0.7958,-0.2604,0.0521,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0186,-0.0602,-0.0550,-0.0340,0.0089,0.0422,-0.0922,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
834,0.0,0.0410,-0.0249,False,False,False,3.0083,3.7658,-0.8398,-1.3368,-4.7089,1.4533,-0.1139,0.0876,-0.1431,-0.0128,-0.0312,-0.1438,0.4722,0.7960,-0.2595,0.0505,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0598,0.0465,-0.0753,-0.0075,-0.0115,-0.0757,-1.4111,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
835,0.0,0.0380,-5.0108,True,False,False,3.0059,3.7675,-0.8424,-1.3364,-4.7086,1.4514,-0.0476,0.0439,-0.0554,0.0608,0.0690,0.0067,0.4814,0.7939,-0.2637,0.0469,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0522,0.0452,-0.0575,0.0606,0.0686,0.0047,1.6128,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
836,0.0,0.0254,14.9416,True,False,False,2.9961,2.9665,0.8674,-2.2674,-4.7440,1.4482,-0.2165,0.2382,0.0874,-0.1859,0.2611,0.2007,0.1000,0.7900,-0.2443,0.0318,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,True,-0.0619,0.0682,0.0257,-0.0543,0.0747,0.0583,0.9795,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
837,0.0,0.0483,14.9970,True,False,False,-3.2815,2.9952,0.8257,-2.2239,1.5811,1.4513,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0200,0.7710,-0.2531,0.0673,0.8020,-0.2600,0.0309,0.8020,-0.2600,0.2509,True,-0.0048,0.0085,0.0322,0.0092,-0.0665,-0.0686,1.6336,grasp,0.8020,-0.2600,0.0309,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
838,0.0,0.0389,-0.0145,False,False,False,-0.4512,4.7551,-0.2261,-1.2851,-0.1047,1.4756,0.0073,-0.0650,-0.0455,-0.0738,-0.0565,0.0316,0.0063,0.7711,-0.2596,0.0312,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0073,-0.0650,-0.0455,-0.0738,-0.0565,0.0316,-2.8796,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
839,0.0,0.8510,-0.8148,False,False,False,-0.4440,4.6907,-0.2711,-1.3582,-0.1606,1.5069,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0534,0.3059,-0.6172,0.5953,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0418,0.0458,0.0705,0.0438,0.0578,-0.0351,0.9584,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
840,0.0,0.8518,-0.0291,False,False,False,-0.4428,4.6920,-0.2691,-1.3569,-0.1590,1.5059,0.0795,0.0875,0.1340,0.0832,0.1097,-0.0668,0.0934,0.3043,-0.6181,0.5945,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0014,0.0203,0.0447,-0.0094,0.0187,-0.0371,2.4783,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
841,0.0,0.8518,-0.0296,False,False,False,-0.4419,4.6904,-0.2694,-1.3549,-0.1579,1.5033,0.0629,-0.1323,-0.0505,0.1379,0.0557,-0.1471,0.1159,0.3043,-0.6181,0.5945,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0331,-0.0691,-0.0262,0.0725,0.0295,-0.0778,-2.6520,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
842,0.0,0.8514,-0.0136,False,False,False,-0.4405,4.6876,-0.2709,-1.3529,-0.1578,1.5018,0.0498,-0.0334,-0.0754,0.0096,-0.0712,0.0677,0.1503,0.3036,-0.6201,0.5921,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0507,-0.0421,-0.0761,0.0115,-0.0704,0.0656,0.8442,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
843,0.0,0.8513,-0.0293,False,False,False,-0.4395,4.6869,-0.2723,-1.3527,-0.1592,1.5031,0.0947,-0.0706,-0.1433,0.0182,-0.1352,0.1286,0.1702,0.3042,-0.6199,0.5926,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0445,-0.0452,-0.0416,-0.0603,-0.0353,-0.0620,2.8873,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
844,0.0,0.8515,-0.0468,False,False,False,-0.4366,4.6806,-0.2685,-1.3463,-0.1628,1.5043,0.1111,-0.2324,0.1436,0.2417,-0.1377,0.0437,0.2719,0.3033,-0.6211,0.5913,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0323,-0.0677,0.0418,0.0703,-0.0400,0.0127,-0.0832,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
845,0.0,0.8515,-0.0181,False,False,False,-0.4356,4.6778,-0.2674,-1.3429,-0.1638,1.5055,-0.0282,0.0638,-0.0608,0.0502,0.0614,0.0747,0.2893,0.3033,-0.6211,0.5913,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0269,0.0552,-0.0591,0.0531,0.0598,0.0752,-0.6793,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
846,0.0,0.8518,-0.0311,False,False,False,-0.4361,4.6790,-0.2686,-1.3420,-0.1627,1.5070,-0.0536,0.1155,-0.1155,0.0955,0.1167,0.1420,0.2917,0.3034,-0.6221,0.5912,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0668,0.0470,-0.0538,-0.0519,0.0116,0.0579,1.3865,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
847,0.0,0.8524,-0.0434,False,False,False,-0.4418,4.6814,-0.2621,-1.3445,-0.1647,1.5106,-0.2188,0.0939,0.2488,-0.0976,-0.0760,0.1370,0.4115,0.3032,-0.6230,0.5913,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0636,0.0271,0.0723,-0.0284,-0.0221,0.0398,-1.9230,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
848,0.0,0.8525,-0.0121,False,False,False,-0.4439,4.6832,-0.2594,-1.3454,-0.1659,1.5117,0.0569,-0.0307,-0.0319,0.0288,-0.0319,-0.0540,0.3943,0.3031,-0.6228,0.5915,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0543,-0.0201,-0.0290,0.0277,-0.0328,-0.0524,-2.1228,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
849,0.0,0.8526,-0.0222,False,False,False,-0.4428,4.6827,-0.2600,-1.3449,-0.1665,1.5106,0.1082,-0.0490,-0.0607,0.0548,-0.0606,-0.1026,0.3743,0.3035,-0.6215,0.5928,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0732,0.0517,-0.0104,-0.0536,-0.0505,-0.0737,-1.0035,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
850,0.0,0.8526,-0.0411,False,False,False,-0.4411,4.6896,-0.2600,-1.3496,-0.1692,1.5060,0.0644,0.2726,0.0000,-0.1814,-0.1010,-0.1762,0.3033,0.3035,-0.6215,0.5928,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0187,0.0789,0.0000,-0.0528,-0.0294,-0.0512,-1.4488,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
851,0.0,0.8523,-0.0002,False,False,False,-0.4403,4.6940,-0.2600,-1.3518,-0.1704,1.5039,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.3137,0.3045,-0.6198,0.5944,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0748,-0.0266,-0.0664,0.0574,-0.0536,0.0355,2.9303,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
852,0.0,0.8528,-0.0311,False,False,False,-0.4425,4.6930,-0.2619,-1.3501,-0.1719,1.5050,-0.1437,-0.0674,-0.1262,0.1131,-0.0996,0.0714,0.3536,0.3040,-0.6197,0.5946,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0778,0.0565,-0.0049,-0.0758,-0.0027,0.0050,1.7699,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
853,0.0,0.8528,-0.0312,False,False,False,-0.4425,4.6930,-0.2619,-1.3501,-0.1719,1.5050,-0.1437,-0.0674,-0.1262,0.1131,-0.0996,0.0714,0.3536,0.3040,-0.6197,0.5946,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0776,-0.0660,0.0369,0.0642,0.0106,-0.0640,-1.3710,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
854,0.0,0.8528,-0.0186,False,False,False,-0.4424,4.6908,-0.2629,-1.3494,-0.1731,1.5050,-0.0450,-0.0983,-0.0882,0.0030,-0.0862,0.0454,0.4397,0.3049,-0.6184,0.5963,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0229,-0.0523,-0.0460,0.0022,-0.0453,0.0233,2.3074,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
855,0.0,0.8545,-0.0177,False,False,False,-0.4435,4.6889,-0.2649,-1.3488,-0.1750,1.5052,-0.0402,-0.0084,-0.0757,0.0589,-0.0727,-0.0438,0.4244,0.3032,-0.6186,0.5973,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0408,-0.0140,-0.0770,0.0589,-0.0739,-0.0432,-1.1624,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
856,0.0,0.8545,-0.0296,False,False,False,-0.4442,4.6887,-0.2664,-1.3476,-0.1764,1.5044,-0.0763,-0.0201,-0.1438,0.1118,-0.1382,-0.0833,0.4071,0.3032,-0.6186,0.5973,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0471,0.0407,0.0203,-0.0543,-0.0464,-0.0587,-0.4559,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
857,0.0,0.8571,-0.0437,False,False,False,-0.4508,4.6921,-0.2610,-1.3435,-0.1747,1.5042,-0.2484,0.1387,0.2040,0.1559,0.0656,-0.0088,0.3006,0.2997,-0.6202,0.5971,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0722,0.0399,0.0593,0.0453,0.0191,-0.0026,-2.5576,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
858,0.0,0.8586,-0.0161,False,False,False,-0.4544,4.6955,-0.2579,-1.3420,-0.1732,1.5040,-0.0639,0.0463,0.0673,-0.0342,0.0732,-0.0112,0.2628,0.2971,-0.6220,0.5957,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0668,0.0614,0.0698,-0.0323,0.0740,-0.0113,-1.6743,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
859,0.0,0.8586,-0.0278,False,False,False,-0.4556,4.6965,-0.2566,-1.3427,-0.1718,1.5038,-0.1214,0.1021,0.1279,-0.0649,0.1391,-0.0212,0.2552,0.2971,-0.6220,0.5957,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0203,-0.0317,-0.0731,-0.0048,0.0657,0.0780,1.9094,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
860,0.0,0.8602,-0.0323,False,False,False,-0.4569,4.6963,-0.2564,-1.3465,-0.1682,1.5004,-0.0620,-0.0223,0.0119,-0.1859,0.1715,-0.1616,0.2726,0.2955,-0.6229,0.5963,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0229,-0.0079,0.0044,-0.0686,0.0633,-0.0596,-1.5343,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
861,0.0,0.8600,-0.0189,False,False,False,-0.4593,4.6946,-0.2551,-1.3493,-0.1653,1.4986,-0.1104,-0.0977,0.0772,-0.0249,0.0533,0.0135,0.2643,0.2959,-0.6227,0.5964,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0589,-0.0517,0.0408,-0.0155,0.0302,0.0050,-1.0961,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
862,0.0,0.8611,-0.0284,False,False,False,-0.4609,4.6932,-0.2539,-1.3496,-0.1645,1.4988,-0.1575,-0.1393,0.1101,-0.0355,0.0760,0.0192,0.2639,0.2941,-0.6237,0.5959,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0256,0.0455,-0.0774,-0.0502,-0.0237,-0.0508,-2.8123,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
863,0.0,0.8620,-0.0090,False,False,False,-0.4607,4.6935,-0.2535,-1.3495,-0.1640,1.4988,0.0212,0.0433,0.0443,0.0068,0.0515,0.0093,0.2215,0.2931,-0.6236,0.5963,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0212,0.0433,0.0443,0.0068,0.0515,0.0093,-2.1555,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
864,0.0,0.8620,-0.0243,False,False,False,-0.4597,4.6955,-0.2515,-1.3492,-0.1616,1.4993,0.0576,0.1179,0.1200,0.0186,0.1396,0.0252,0.2032,0.2931,-0.6236,0.5963,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0739,-0.0784,-0.0201,0.0418,0.0628,-0.0526,-2.6548,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
865,0.0,0.8627,-0.0121,False,False,False,-0.4592,4.6972,-0.2498,-1.3490,-0.1592,1.4991,0.0530,0.0691,0.0342,-0.0390,-0.0002,0.0067,0.1483,0.2931,-0.6225,0.5980,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0522,0.0676,0.0340,-0.0386,0.0004,0.0062,-2.7051,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
866,0.0,0.8631,-0.0210,False,False,False,-0.4582,4.6985,-0.2492,-1.3497,-0.1592,1.4993,0.1006,0.1311,0.0650,-0.0742,-0.0005,0.0127,0.1391,0.2933,-0.6211,0.5998,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0294,0.0222,0.0538,-0.0074,0.0284,-0.0014,-1.5217,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
867,0.0,0.8631,-0.0059,False,False,False,-0.4584,4.6991,-0.2489,-1.3495,-0.1583,1.4990,0.0144,0.0161,-0.0288,0.0275,0.0647,-0.0239,0.1774,0.2933,-0.6211,0.5998,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0141,0.0163,-0.0283,0.0274,0.0650,-0.0239,-0.8928,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
868,0.0,0.8635,-0.0137,False,False,False,-0.4582,4.7004,-0.2501,-1.3490,-0.1558,1.4980,-0.0498,0.0627,0.0187,-0.0756,-0.0504,0.0098,0.1754,0.2941,-0.6198,0.6018,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0494,0.0632,0.0179,-0.0749,-0.0487,0.0092,-2.5222,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
869,0.0,0.8640,-0.0264,False,False,False,-0.4592,4.7015,-0.2497,-1.3504,-0.1568,1.4982,-0.0946,0.1198,0.0355,-0.1437,-0.0958,0.0187,0.1658,0.2938,-0.6203,0.6020,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0438,0.0343,-0.0470,-0.0687,0.0522,0.0485,-1.8447,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
870,0.0,0.8640,-0.0318,False,False,False,-0.4573,4.7049,-0.2460,-1.3508,-0.1598,1.4995,0.0908,0.1597,0.1785,-0.0175,-0.1462,0.0625,0.2457,0.2938,-0.6203,0.6020,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0335,0.0588,0.0659,-0.0065,-0.0539,0.0230,0.9579,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
871,0.0,0.8629,-0.0144,False,False,False,-0.4566,4.7075,-0.2430,-1.3504,-0.1611,1.5009,-0.0458,-0.0401,0.0751,0.0639,0.0586,0.0616,0.2633,0.2943,-0.6182,0.6021,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0446,-0.0281,0.0774,0.0636,0.0568,0.0624,-1.2129,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
872,0.0,0.8631,-0.0023,False,False,False,-0.4575,4.7069,-0.2416,-1.3492,-0.1600,1.5021,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.2512,0.2936,-0.6191,0.6013,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0460,-0.0159,0.0465,0.0608,-0.0657,-0.0313,-1.9008,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
873,0.0,0.8635,-0.0133,False,False,False,-0.4578,4.7087,-0.2403,-1.3479,-0.1603,1.5014,0.0076,0.1367,0.0551,0.0437,0.0198,-0.0201,0.3018,0.2930,-0.6197,0.6009,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0035,0.0714,0.0295,0.0236,0.0098,-0.0109,1.4212,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
874,0.0,0.8642,-0.0143,False,False,False,-0.4580,4.7132,-0.2384,-1.3466,-0.1592,1.5001,-0.0471,-0.0904,0.0123,-0.0124,0.0550,-0.0717,0.3804,0.2921,-0.6207,0.6005,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0469,-0.0772,0.0133,-0.0117,0.0554,-0.0720,2.7269,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
875,0.0,0.8642,-0.0034,False,False,False,-0.4589,4.7114,-0.2382,-1.3468,-0.1581,1.4987,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4201,0.2921,-0.6207,0.6005,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0444,-0.0126,0.0753,0.0447,0.0623,-0.0148,0.4071,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
876,0.0,0.8639,-0.0017,False,False,False,-0.4589,4.7114,-0.2382,-1.3468,-0.1581,1.4987,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4201,0.2931,-0.6203,0.6012,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0501,-0.0292,-0.0303,0.0389,-0.0046,0.0705,1.3825,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
877,0.0,0.8651,-0.0279,False,False,False,-0.4555,4.7112,-0.2356,-1.3487,-0.1549,1.4974,0.1441,-0.0075,0.0851,-0.1097,0.1257,-0.0547,0.4039,0.2934,-0.6191,0.6039,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0536,-0.0028,0.0321,-0.0400,0.0470,-0.0203,-2.3530,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
878,0.0,0.8651,-0.0107,False,False,False,-0.4543,4.7111,-0.2353,-1.3502,-0.1533,1.4974,-0.0636,0.0045,-0.0706,-0.0146,0.0031,0.0614,0.3439,0.2934,-0.6191,0.6039,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0618,0.0044,-0.0696,-0.0160,0.0046,0.0607,-3.0262,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
879,0.0,0.8671,-0.0041,False,False,False,-0.4555,4.7112,-0.2366,-1.3505,-0.1532,1.4985,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.3039,0.2927,-0.6179,0.6070,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0507,0.0457,-0.0086,0.0072,0.0300,0.0211,-2.3898,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
880,0.0,0.8680,-0.0355,False,False,False,-0.4581,4.7080,-0.2407,-1.3534,-0.1536,1.4990,-0.1033,-0.1888,-0.1944,-0.1458,-0.0353,0.0115,0.2417,0.2922,-0.6179,0.6079,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0386,-0.0686,-0.0718,-0.0537,-0.0127,0.0044,-1.8742,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
881,0.0,0.8681,-0.0108,False,False,False,-0.4591,4.7048,-0.2433,-1.3559,-0.1542,1.4995,0.0368,0.0671,-0.0140,-0.0585,-0.0071,0.0399,0.2737,0.2922,-0.6181,0.6079,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,0.0355,0.0498,-0.0165,-0.0604,-0.0075,0.0401,1.8502,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
882,0.0,0.8684,-0.0018,False,False,False,-0.4584,4.7060,-0.2436,-1.3570,-0.1543,1.5003,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.3135,0.2920,-0.6198,0.6072,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0574,0.0732,0.0262,-0.0788,0.0467,0.0073,1.1687,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
883,0.0,0.8684,-0.0265,False,False,False,-0.4596,4.7080,-0.2456,-1.3601,-0.1544,1.5043,-0.0309,0.0641,-0.1105,-0.1132,-0.0298,0.1900,0.4132,0.2934,-0.6187,0.6090,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0120,0.0245,-0.0405,-0.0426,-0.0105,0.0702,2.0689,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
884,0.0,0.8684,-0.0117,False,False,False,-0.4606,4.7092,-0.2475,-1.3617,-0.1551,1.5066,-0.0672,0.0446,-0.0515,-0.0208,-0.0298,-0.0026,0.4002,0.2934,-0.6187,0.6090,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0676,0.0454,-0.0529,-0.0222,-0.0302,-0.0002,-1.2427,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
885,0.0,0.8688,-0.0028,False,False,False,-0.4619,4.7101,-0.2485,-1.3621,-0.1557,1.5066,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.4042,0.2932,-0.6186,0.6096,0.8021,-0.2493,0.0100,0.8021,-0.2493,0.2300,False,-0.0082,-0.0495,0.0661,-0.0126,-0.0309,0.0643,2.6252,grasp,0.8021,-0.2493,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
