Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected,GT_X,GT_Y,GT_Z,Perception_Error_M
6276,0.0,1.2171,0.0000,False,False,False,1.9988,4.8025,2.1066,-1.9315,-1.5291,0.1381,-0.2538,0.0723,-0.2015,0.1538,-0.0661,-0.1949,0.4163,-0.2881,0.2805,0.0444,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0145,-0.0220,-0.0116,-0.0446,0.0580,0.0216,3.1090,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6277,0.0,1.2171,0.0000,False,False,False,1.9961,4.8027,2.1039,-1.9310,-1.5281,0.1365,0.0356,-0.0434,-0.0173,-0.0882,0.1116,0.0455,0.4569,-0.2881,0.2805,0.0444,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0130,0.0084,-0.0669,-0.0288,0.0547,-0.0600,0.5955,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6278,0.0,1.2223,0.0000,False,False,False,1.9942,4.8037,2.0918,-1.9372,-1.5171,0.1263,-0.0631,0.0424,-0.3125,-0.1290,0.2487,-0.2843,0.4772,-0.2914,0.2855,0.0460,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0194,-0.0334,0.0634,0.0383,0.0438,-0.0370,2.2208,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6279,0.0,1.2223,0.0000,False,False,False,1.9942,4.8037,2.0918,-1.9372,-1.5171,0.1263,-0.0631,0.0424,-0.3125,-0.1290,0.2487,-0.2843,0.4772,-0.2914,0.2855,0.0460,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0072,0.0717,-0.0486,-0.0535,-0.0458,-0.0366,-1.3336,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6280,0.0,1.2261,0.0000,False,False,False,1.9946,4.8077,2.0889,-1.9402,-1.5196,0.1242,0.0196,0.1944,-0.1313,-0.1450,-0.1240,-0.0992,0.5125,-0.2939,0.2890,0.0466,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0189,0.0657,0.0386,0.0362,-0.0331,-0.0700,-1.4295,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6281,0.0,1.2275,0.0000,False,False,False,1.9959,4.8138,2.0895,-1.9399,-1.5230,0.1191,0.0504,0.1704,0.1091,0.1032,-0.0854,-0.1864,0.4125,-0.2941,0.2918,0.0471,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0209,0.0016,0.0489,0.0099,0.0746,0.0227,-2.8733,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6282,0.0,1.2250,0.0000,False,False,False,1.9953,4.8162,2.0936,-1.9381,-1.5198,0.1181,-0.0583,-0.0037,0.1283,0.0232,0.2051,0.0679,0.3130,-0.2927,0.2890,0.0465,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0132,-0.0263,-0.0304,-0.0097,-0.0249,0.0747,0.9060,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6283,0.0,1.2245,0.0000,False,False,False,1.9953,4.8147,2.0935,-1.9383,-1.5188,0.1232,0.0378,-0.0711,-0.0870,-0.0270,-0.0745,0.2000,0.3730,-0.2930,0.2871,0.0462,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0713,-0.0789,0.0374,-0.0040,0.0359,0.0324,3.0776,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6284,0.0,1.2252,0.0000,False,False,False,1.9998,4.8094,2.0945,-1.9389,-1.5176,0.1274,0.1920,-0.2111,0.1045,-0.0098,0.0998,0.0809,0.4717,-0.2935,0.2877,0.0450,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0574,-0.0528,0.0487,-0.0368,0.0277,0.0700,1.8083,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6285,0.0,1.2256,0.0000,False,False,False,2.0054,4.8037,2.0985,-1.9411,-1.5149,0.1323,0.1474,-0.1342,0.1283,-0.0993,0.0715,0.1870,0.5392,-0.2958,0.2841,0.0446,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0422,0.0458,-0.0427,0.0529,-0.0386,-0.0492,1.2755,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6286,0.0,1.2259,0.0000,False,False,False,2.0096,4.8047,2.0976,-1.9393,-1.5162,0.1317,0.1086,0.1291,-0.1201,0.1468,-0.1071,-0.1398,0.5531,-0.2973,0.2817,0.0444,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0624,0.0414,-0.0664,-0.0684,0.0607,-0.0720,1.0269,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6287,0.0,1.2262,0.0000,False,False,False,2.0074,4.8086,2.0925,-1.9414,-1.5141,0.1260,-0.1728,0.1076,-0.1759,-0.1905,0.1683,-0.1903,0.5460,-0.2976,0.2818,0.0441,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0172,-0.0747,-0.0721,0.0182,-0.0290,0.0656,-0.4792,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6288,0.0,1.2262,0.0000,False,False,False,2.0053,4.8099,2.0902,-1.9438,-1.5119,0.1236,-0.2193,0.1366,-0.2233,-0.2418,0.2135,-0.2415,0.5445,-0.2976,0.2818,0.0441,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0198,0.0281,-0.0516,-0.0448,0.0729,0.0334,1.7088,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6289,0.0,1.2359,0.0000,False,False,False,2.0077,4.8136,2.0834,-1.9497,-1.5024,0.1280,0.0814,0.1151,-0.2112,-0.1835,0.2985,0.1368,0.5681,-0.3048,0.2892,0.0459,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0442,-0.0407,0.0551,-0.0386,0.0401,-0.0768,0.1873,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6290,0.0,1.2359,0.0000,False,False,False,2.0082,4.8145,2.0816,-1.9521,-1.4986,0.1288,-0.0451,-0.0420,0.0578,-0.0365,0.0367,-0.0783,0.5447,-0.3048,0.2892,0.0459,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0126,0.0124,-0.0446,-0.0562,0.0686,-0.0444,-1.9079,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6291,0.0,1.2444,0.0000,False,False,False,2.0098,4.8161,2.0745,-1.9628,-1.4858,0.1196,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4041,-0.3117,0.2940,0.0513,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0018,-0.0112,0.0154,0.0038,0.0364,-0.0299,0.8416,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6292,0.0,1.2444,0.0000,False,False,False,2.0098,4.8161,2.0745,-1.9628,-1.4858,0.1196,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.4041,-0.3117,0.2940,0.0513,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0754,-0.0237,0.0394,0.0469,0.0107,-0.0451,-1.4218,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6293,0.0,1.2464,0.0000,False,False,False,2.0055,4.8146,2.0769,-1.9601,-1.4849,0.1169,-0.2045,-0.0639,0.1062,0.1268,0.0281,-0.1213,0.3472,-0.3133,0.2952,0.0530,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0410,-0.0412,-0.0367,0.0689,-0.0032,-0.0379,-2.8085,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6294,0.0,1.2442,0.0000,False,False,False,1.9994,4.8102,2.0748,-1.9524,-1.4848,0.1120,-0.1315,-0.1390,-0.1309,0.2314,-0.0121,-0.1250,0.2344,-0.3106,0.2955,0.0557,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0120,0.0781,0.0027,0.0469,-0.0102,0.0444,3.0095,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6295,0.0,1.2444,0.0000,False,False,False,1.9983,4.8108,2.0733,-1.9484,-1.4853,0.1119,0.0257,0.1520,0.0083,0.0839,-0.0192,0.0872,0.2745,-0.3093,0.2980,0.0615,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0644,-0.0146,0.0226,-0.0751,-0.0350,-0.0620,-2.0183,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6296,0.0,1.2427,0.0000,False,False,False,2.0022,4.8121,2.0747,-1.9515,-1.4875,0.1096,0.1735,-0.0471,0.0609,-0.2067,-0.0942,-0.1713,0.3742,-0.3089,0.2956,0.0555,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0206,-0.0655,0.0292,-0.0227,0.0183,-0.0489,-2.5015,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6297,0.0,1.2436,0.0000,False,False,False,2.0050,4.8097,2.0763,-1.9547,-1.4881,0.1060,0.0341,-0.1233,0.0541,-0.0382,0.0370,-0.0887,0.3381,-0.3102,0.2950,0.0549,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0680,0.0359,-0.0125,-0.0516,-0.0283,0.0216,0.7803,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6298,0.0,1.2438,0.0000,False,False,False,1.9993,4.8113,2.0758,-1.9599,-1.4902,0.1068,-0.2356,0.1298,-0.0455,-0.1756,-0.0992,0.0785,0.3923,-0.3101,0.2957,0.0552,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0241,0.0413,0.0511,-0.0353,-0.0371,-0.0104,0.5545,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6299,0.0,1.2438,0.0000,False,False,False,1.9965,4.8128,2.0753,-1.9620,-1.4914,0.1078,-0.2805,0.1545,-0.0542,-0.2091,-0.1181,0.0935,0.4030,-0.3101,0.2957,0.0552,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0784,-0.0221,-0.0498,0.0570,0.0540,0.0134,-0.6008,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6300,0.0,1.2444,0.0000,False,False,False,1.9890,4.8113,2.0713,-1.9571,-1.4868,0.1089,-0.2680,-0.0775,-0.1731,0.1970,0.1870,0.0464,0.3780,-0.3073,0.3024,0.0559,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0770,0.0568,-0.0103,-0.0275,0.0749,0.0657,-2.1948,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6301,0.0,1.2444,0.0000,False,False,False,1.9865,4.8109,2.0691,-1.9551,-1.4839,0.1101,0.0817,0.0577,-0.0075,-0.0299,0.0727,0.0652,0.3326,-0.3073,0.3024,0.0559,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0581,0.0632,0.0440,0.0763,-0.0199,-0.0743,-1.2653,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6302,0.0,1.2390,0.0000,False,False,False,1.9802,4.8202,2.0747,-1.9455,-1.4853,0.1014,-0.2443,0.2544,0.1806,0.3146,-0.0872,-0.3092,0.2781,-0.3026,0.2999,0.0543,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0492,0.0080,-0.0556,-0.0781,0.0389,0.0409,0.7077,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6303,0.0,1.2390,0.0000,False,False,False,1.9773,4.8240,2.0769,-1.9419,-1.4863,0.0979,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.2941,-0.3026,0.2999,0.0543,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0328,0.0708,0.0610,-0.0419,0.0477,-0.0771,-1.5168,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6304,0.0,1.2367,0.0000,False,False,False,1.9788,4.8260,2.0781,-1.9439,-1.4845,0.0961,0.0613,0.1347,0.1171,-0.0781,0.0900,-0.1473,0.2872,-0.3010,0.2982,0.0510,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0651,0.0605,-0.0784,-0.0388,0.0704,-0.0375,1.2422,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6305,0.0,1.2377,0.0000,False,False,False,1.9854,4.8333,2.0725,-1.9485,-1.4770,0.0907,0.2209,0.2000,-0.2759,-0.1295,0.2378,-0.1217,0.3792,-0.3031,0.2963,0.0475,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0157,0.0504,0.0141,-0.0378,-0.0070,-0.0603,-2.9413,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6306,0.0,1.2435,0.0000,False,False,False,1.9876,4.8371,2.0697,-1.9511,-1.4744,0.0876,-0.0352,0.0910,0.0333,-0.0689,-0.0187,-0.1117,0.3417,-0.3088,0.2979,0.0472,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0441,-0.0572,0.0590,-0.0057,0.0260,-0.0220,-0.5369,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6307,0.0,1.2431,0.0000,False,False,False,1.9911,4.8332,2.0755,-1.9525,-1.4723,0.0842,0.1532,-0.2017,0.2013,-0.0161,0.0903,-0.0702,0.3258,-0.3087,0.2973,0.0475,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0671,0.0591,0.0755,0.0221,0.0613,0.0173,0.6112,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6308,0.0,1.2420,0.0000,False,False,False,1.9949,4.8325,2.0800,-1.9520,-1.4695,0.0838,0.1231,0.1177,0.1386,0.0424,0.1145,0.0344,0.3674,-0.3100,0.2923,0.0463,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0537,-0.0196,-0.0171,-0.0684,0.0073,-0.0082,0.6189,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6309,0.0,1.2412,0.0000,False,False,False,1.9917,4.8323,2.0804,-1.9576,-1.4673,0.0835,-0.1908,-0.0739,-0.0668,-0.2372,0.0193,-0.0298,0.4195,-0.3105,0.2897,0.0430,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0737,-0.0185,0.0418,-0.0359,-0.0434,0.0557,-0.9744,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6310,0.0,1.2434,0.0000,False,False,False,1.9962,4.8299,2.0835,-1.9635,-1.4711,0.0883,0.2618,-0.0605,0.1465,-0.1133,-0.1502,0.1929,0.3642,-0.3105,0.2944,0.0449,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0310,-0.0042,0.0450,-0.0048,0.0115,-0.0657,0.0981,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6311,0.0,1.2427,0.0000,False,False,False,1.9996,4.8291,2.0852,-1.9648,-1.4729,0.0906,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3611,-0.3113,0.2912,0.0450,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0240,0.0403,0.0681,0.0726,-0.0221,-0.0571,1.8613,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6312,0.0,1.2427,0.0000,False,False,False,1.9999,4.8291,2.0856,-1.9649,-1.4727,0.0899,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3863,-0.3113,0.2912,0.0450,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0228,-0.0504,0.0166,0.0085,0.0595,-0.0494,0.3480,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6313,0.0,1.2436,0.0000,False,False,False,2.0062,4.8149,2.0909,-1.9619,-1.4558,0.0753,0.1310,-0.2891,0.0906,0.0443,0.3400,-0.2784,0.4371,-0.3146,0.2865,0.0452,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0508,-0.0475,0.0172,-0.0257,0.0445,0.0797,1.6620,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6314,0.0,1.2436,0.0000,False,False,False,2.0062,4.8149,2.0909,-1.9619,-1.4558,0.0753,0.1310,-0.2891,0.0906,0.0443,0.3400,-0.2784,0.4371,-0.3146,0.2865,0.0452,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0348,0.0388,-0.0156,-0.0025,0.0017,-0.0417,-1.3506,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6315,0.0,1.2471,0.0000,False,False,False,2.0173,4.8237,2.0871,-1.9623,-1.4527,0.0612,0.1897,0.2399,-0.0945,-0.0170,-0.0109,-0.2204,0.3097,-0.3201,0.2831,0.0493,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0308,-0.0639,0.0206,-0.0460,-0.0374,-0.0573,-0.4987,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6316,0.0,1.2471,0.0000,False,False,False,2.0173,4.8237,2.0871,-1.9623,-1.4527,0.0612,0.1897,0.2399,-0.0945,-0.0170,-0.0109,-0.2204,0.3097,-0.3201,0.2831,0.0493,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0612,-0.0020,0.0350,-0.0405,0.0254,0.0290,-1.1122,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6317,0.0,1.2471,0.0000,False,False,False,2.0011,4.8251,2.0964,-1.9741,-1.4455,0.0678,-0.3599,-0.0266,0.2052,-0.2295,0.1452,0.1788,0.2751,-0.3195,0.2846,0.0478,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0558,-0.0640,0.0683,-0.0006,0.0767,0.0269,-0.3635,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6318,0.0,1.2471,0.0000,False,False,False,2.0011,4.8251,2.0964,-1.9741,-1.4455,0.0678,-0.3599,-0.0266,0.2052,-0.2295,0.1452,0.1788,0.2751,-0.3195,0.2846,0.0478,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0543,0.0298,0.0112,0.0263,-0.0316,-0.0619,2.4135,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6319,0.0,1.2454,0.0000,False,False,False,1.9905,4.8287,2.0998,-1.9728,-1.4483,0.0613,-0.2049,0.1233,0.0369,0.1178,-0.1356,-0.2612,0.3930,-0.3167,0.2863,0.0449,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0774,0.0573,0.0407,0.0535,0.0391,-0.0592,2.2286,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
6320,0.0,1.2406,0.0000,False,False,False,1.9873,4.8308,2.1006,-1.9709,-1.4494,0.0578,-0.0742,0.0544,0.0402,0.0522,0.0407,-0.0562,0.4525,-0.3117,0.2860,0.0388,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0331,-0.0062,0.0513,-0.0685,0.0553,0.0753,0.4144,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6321,0.0,1.2385,0.0000,False,False,False,1.9904,4.8238,2.1076,-1.9737,-1.4531,0.0668,0.1416,-0.1589,0.2118,-0.3341,-0.1454,0.3127,0.4614,-0.3105,0.2840,0.0374,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0455,0.0744,0.0125,-0.0591,0.0016,0.0705,0.2522,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6322,0.0,1.2380,0.0000,False,False,False,1.9934,4.8210,2.1103,-1.9745,-1.4558,0.0723,0.0000,-0.0235,-0.0000,0.1432,0.0128,0.0000,0.4487,-0.3105,0.2828,0.0375,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0487,0.0172,0.0549,-0.0182,0.0471,-0.0014,0.0879,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6323,0.0,1.2370,0.0000,False,False,False,1.9938,4.8204,2.1108,-1.9743,-1.4563,0.0723,0.0479,-0.0542,0.0547,0.0196,-0.0485,-0.0026,0.4449,-0.3101,0.2813,0.0380,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0746,0.0476,-0.0467,-0.0230,0.0542,0.0420,-0.4205,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6324,0.0,1.2370,0.0000,False,False,False,1.9969,4.8199,2.1103,-1.9691,-1.4565,0.0734,0.1401,0.1051,-0.0904,-0.1136,0.1133,0.0799,0.4158,-0.3101,0.2813,0.0380,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0260,0.0737,-0.0391,-0.0430,-0.0351,-0.0309,-0.1417,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6325,0.0,1.2378,0.0000,False,False,False,1.9991,4.8221,2.1087,-1.9708,-1.4553,0.0742,0.0240,0.0723,-0.0378,-0.0418,-0.0367,-0.0321,0.4037,-0.3117,0.2796,0.0392,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0161,-0.0784,-0.0355,0.0490,-0.0084,-0.0271,-2.6037,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6326,0.0,1.2366,0.0000,False,False,False,2.0010,4.8146,2.1045,-1.9596,-1.4561,0.0712,0.0537,-0.2602,-0.1167,0.0978,-0.0315,-0.0911,0.3016,-0.3111,0.2782,0.0413,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0292,-0.0130,0.0732,-0.0549,0.0533,-0.0181,-2.3337,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6327,0.0,1.2391,0.0000,False,False,False,2.0008,4.8108,2.1053,-1.9599,-1.4549,0.0697,-0.0566,-0.0148,0.1417,-0.1069,0.1019,-0.0323,0.2331,-0.3123,0.2809,0.0498,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,0.0227,0.0349,0.0242,-0.0568,-0.0708,0.0374,-2.0919,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6328,0.0,1.2388,0.0000,False,False,False,2.0002,4.8109,2.1075,-1.9619,-1.4542,0.0696,0.0235,0.0352,0.0219,-0.0553,-0.0722,0.0378,0.2037,-0.3120,0.2807,0.0511,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0092,-0.0653,-0.0537,0.0692,-0.0542,-0.0475,-1.8365,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6329,0.0,1.2392,0.0000,False,False,False,1.9979,4.7927,2.0924,-1.9428,-1.4708,0.0564,-0.0552,-0.3757,-0.3081,0.4003,-0.3011,-0.2744,0.1780,-0.3087,0.2874,0.0636,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0351,-0.0357,0.0432,-0.0774,0.0088,0.0500,-2.8521,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False,0.0000,0.0000,0.0000,
6330,0.0,1.2392,0.0000,False,False,False,1.9979,4.7927,2.0924,-1.9428,-1.4708,0.0564,-0.0552,-0.3757,-0.3081,0.4003,-0.3011,-0.2744,0.1780,-0.3087,0.2874,0.0636,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,-0.0429,0.0684,0.0562,0.0479,0.0456,-0.0754,1.8728,grasp,0.8020,-0.2600,0.0150,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True,0.0000,0.0000,0.0000,
